index,Unnamed: 0,primaryKey,season,seasonType,gameId,gameDate,period,secondsElapsed,team1Score,team2Score,offenseTeamId1,offensePlayer1Id,offensePlayer2Id,offensePlayer3Id,offensePlayer4Id,offensePlayer5Id,defenseTeamId2,defensePlayer1Id,defensePlayer2Id,defensePlayer3Id,defensePlayer4Id,defensePlayer5Id,points,expectedPoints,defensiveRebounds,offensiveRebounds,opponentDefensiveRebounds,opponentOffensiveRebounds,offensiveFouls,defensiveFouls,turnovers,fieldGoalAttempts,fieldGoals,threePtAttempts,threePtMade,freeThrowAttempts,freeThrowsMade,possessions,seconds,dt,adjustedPoints
26768,26768,73_0022100038_1610612755,2021-22,Regular Season,22100038,1635048000000,1,365,13.0,18.0,1610612755,201980,202699,203552,203954,1630178,1610612760,202324,1628983,1629647,1629652,1630581,3.0,1.260881934988724,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,2021-10-29T13:59:40.216,3.0
26771,26771,73_0022100040_1610612763,2021-22,Regular Season,22100040,1635048000000,1,325,,,1610612763,203500,203937,1629630,1629634,1630217,1610612747,2544,201566,201599,203076,203145,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,2021-10-29T13:59:40.216,0.0
26772,26772,73_0022100042_1610612749,2021-22,Regular Season,22100042,1635134400000,1,305,,,1610612749,201588,203114,203648,1626192,1628960,1610612754,203200,1627734,1627763,1629052,1630537,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
26774,26774,73_0022100044_1610612751,2021-22,Regular Season,22100044,1635134400000,1,377,14.0,19.0,1610612751,201142,201933,201949,201988,1628971,1610612764,203078,203526,1628398,1629655,1630166,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,2021-10-29T13:59:40.216,2.0
26776,26776,73_0022100045_1610612748,2021-22,Regular Season,22100045,1635134400000,1,374,9.0,13.0,1610612748,200768,200782,202710,1628389,1629130,1610612753,203082,203914,1628964,1628976,1630591,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,18,2021-10-29T13:59:40.216,2.0
26778,26778,73_0022100049_1610612746,2021-22,Regular Season,22100049,1635134400000,1,390,,,1610612746,201587,202331,202339,202704,1627826,1610612757,203081,203468,203469,203496,1629642,0.0,1.03502247537939,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
26781,26781,73_0022100050_1610612755,2021-22,Regular Season,22100050,1635220800000,1,427,,,1610612755,201980,202699,203552,203954,1630178,1610612752,202689,203095,203944,1629011,1629628,0.0,1.260881934988724,0,0,1,0,0,0,0,1,0,1,0,0,0,1,27,2021-10-29T13:59:40.216,0.0
26782,26782,73_0022100051_1610612744,2021-22,Regular Season,22100051,1635220800000,1,393,21.0,12.0,1610612744,201939,203110,203952,1626172,1629673,1610612760,1628983,1629647,1629652,1630526,1630581,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,2021-10-29T13:59:40.216,2.0
26785,26785,73_0022100054_1610612762,2021-22,Regular Season,22100054,1635220800000,1,407,,,1610612762,202355,202711,204060,1626220,1628378,1610612743,203115,203932,203999,1628420,1629008,0.0,0.9111184342850329,0,0,1,0,0,0,0,1,0,1,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
26786,26786,73_0022100067_1610612741,2021-22,Regular Season,22100067,1635393600000,1,454,19.0,16.0,1610612741,202696,203897,1627936,1628972,1629750,1610612752,202689,203095,203944,1629011,1629628,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,27,2021-10-29T13:59:40.216,2.0
26789,26789,73_0022100069_1610612759,2021-22,Regular Season,22100069,1635393600000,1,343,,,1610612759,1627749,1627751,1628401,1629022,1630170,1610612742,203501,1626161,1628467,1628973,1629029,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
26791,26791,740_0022100041_1610612766,2021-22,Regular Season,22100041,1635134400000,5,3005,,,1610612766,202330,203486,1626162,1628970,1630163,1610612738,203471,203935,1627759,1628369,1629057,2.0,1.534,0,0,0,0,0,0,0,0,0,0,0,2,2,1,14,2021-10-29T13:59:40.216,2.0
26792,26792,741_0022100005_1610612738,2021-22,Regular Season,22100005,1634702400000,5,3096,,,1610612738,203471,203935,1627759,1628369,1629057,1610612752,202689,203095,203944,1629011,1629628,0.0,1.1368301687666826,0,0,1,0,0,0,0,1,0,1,0,0,0,1,7,2021-10-29T13:59:40.216,0.0
26794,26794,741_0022100053_1610612747,2021-22,Regular Season,22100053,1635220800000,5,2978,,,1610612747,2546,201566,203076,203145,1628370,1610612759,1627749,1627751,1628401,1628966,1630170,2.0,2.0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,9,2021-10-29T13:59:40.216,2.0
26797,26797,743_0022100005_1610612752,2021-22,Regular Season,22100005,1634702400000,5,3112,,,1610612752,202689,203095,203944,1629011,1629628,1610612738,203471,203935,1627759,1628369,1629057,0.0,1.2382563177820465,0,0,1,0,0,0,0,1,0,1,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
26798,26798,744_0022100041_1610612738,2021-22,Regular Season,22100041,1635134400000,5,3019,129.0,129.0,1610612738,203471,203935,1627759,1628369,1629057,1610612766,202330,203486,1626162,1628970,1630163,3.0,1.0564958354836105,0,0,0,0,0,0,0,1,1,1,1,0,0,1,14,2021-10-29T13:59:40.216,3.0
26800,26800,745_0022100005_1610612738,2021-22,Regular Season,22100005,1634702400000,5,3120,,,1610612738,203471,203935,1627759,1628369,1629057,1610612752,202689,203095,203944,1629011,1629628,0.0,1.0197357932877047,0,0,1,0,0,0,0,1,0,1,0,0,0,1,25,2021-10-29T13:59:40.216,0.0
26803,26803,745_0022100053_1610612759,2021-22,Regular Season,22100053,1635220800000,5,3002,,,1610612759,1627749,1627751,1628401,1628966,1630170,1610612747,2546,201566,203076,203145,1628370,1.0,2.1777558751093116,0,1,1,0,0,0,0,1,0,1,0,2,1,1,33,2021-10-29T13:59:40.216,1.0
26805,26805,746_0022100041_1610612766,2021-22,Regular Season,22100041,1635134400000,5,3039,,,1610612766,202330,203486,1626162,1628970,1630163,1610612738,203471,203935,1627759,1628369,1629057,0.0,1.162953674438374,0,0,1,0,0,0,0,1,0,1,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
26808,26808,748_0022100041_1610612738,2021-22,Regular Season,22100041,1635134400000,5,3053,129.0,132.0,1610612738,203471,203935,1627759,1628369,1629057,1610612766,202330,203486,1626162,1628970,1630163,3.0,1.3147705224827753,0,0,0,0,0,0,0,1,1,1,1,0,0,1,12,2021-10-29T13:59:40.216,3.0
26811,26811,749_0022100005_1610612752,2021-22,Regular Season,22100005,1634702400000,5,3158,,,1610612752,202689,203095,203944,1629011,1629628,1610612738,203471,203935,1627759,1628369,1629057,0.0,1.0395017120011265,0,0,1,0,0,0,0,1,0,1,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
26812,26812,74_0022100001_1610612749,2021-22,Regular Season,22100001,1634616000000,1,341,8.0,21.0,1610612749,201950,203114,203507,1626192,1628960,1610612751,201142,201933,201935,201988,1629651,3.0,1.0673009216764522,0,0,0,0,0,0,0,1,1,1,1,0,0,1,7,2021-10-29T13:59:40.216,3.0
26814,26814,74_0022100005_1610612738,2021-22,Regular Season,22100005,1634702400000,1,393,18.0,24.0,1610612738,203471,203935,1628369,1629641,1629684,1610612752,202689,203095,203944,1629011,1629628,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,16,2021-10-29T13:59:40.216,2.0
26817,26817,74_0022100007_1610612763,2021-22,Regular Season,22100007,1634702400000,1,360,12.0,17.0,1610612763,203500,203937,1629630,1629723,1630217,1610612739,201567,201937,1628374,1628386,1630171,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2021-10-29T13:59:40.216,2.0
26818,26818,74_0022100008_1610612745,2021-22,Regular Season,22100008,1634702400000,1,303,,,1610612745,201569,1628464,1629645,1630224,1630256,1610612750,1626156,1626157,1629006,1630162,1630183,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
26820,26820,74_0022100009_1610612740,2021-22,Regular Season,22100009,1634702400000,1,451,23.0,17.0,1610612740,202685,1627742,1628404,1628984,1629638,1610612755,201980,202699,203552,203954,1630178,3.0,1.0260030372692162,0,0,0,0,0,0,0,1,1,1,1,0,0,1,16,2021-10-29T13:59:40.216,3.0
26822,26822,74_0022100010_1610612753,2021-22,Regular Season,22100010,1634702400000,1,328,,,1610612753,203082,1628964,1629649,1630175,1630181,1610612759,203926,1627749,1627751,1628401,1629640,0.0,1.0714693896462226,0,0,1,0,0,0,0,1,0,1,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
26824,26824,74_0022100013_1610612757,2021-22,Regular Season,22100013,1634702400000,1,362,,,1610612757,203081,203468,203496,203994,1626181,1610612758,202684,203090,1627741,1628368,1630169,2.0,1.34,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,2021-10-29T13:59:40.216,2.0
26826,26826,74_0022100016_1610612744,2021-22,Regular Season,22100016,1634788800000,1,322,15.0,19.0,1610612744,201939,203110,203952,1626172,1629673,1610612746,202331,202694,202704,1627826,1628379,3.0,1.0469688643677872,0,0,0,0,0,0,0,1,1,1,1,0,0,1,19,2021-10-29T13:59:40.216,3.0
26829,26829,74_0022100024_1610612759,2021-22,Regular Season,22100024,1634875200000,1,381,,,1610612759,203926,1627749,1628401,1629234,1629640,1610612743,203115,203932,203999,1628420,1629008,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,2021-10-29T13:59:40.216,0.0
26830,26830,74_0022100034_1610612746,2021-22,Regular Season,22100034,1634961600000,1,426,,,1610612746,202331,202339,202694,202704,1627826,1610612763,203500,1628991,1629001,1629630,1630217,0.0,1.1350951714426585,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
26833,26833,74_0022100036_1610612753,2021-22,Regular Season,22100036,1635048000000,1,344,,,1610612753,203082,1628964,1628976,1630532,1630591,1610612752,202689,203095,203944,1629011,1629628,1.0,2.391756410114902,0,1,0,0,0,0,0,1,0,1,0,2,1,1,13,2021-10-29T13:59:40.216,1.0
26835,26835,74_0022100038_1610612760,2021-22,Regular Season,22100038,1635048000000,1,376,18.0,15.0,1610612760,202324,1628983,1629647,1629652,1630581,1610612755,201980,202699,203552,203954,1630178,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,2021-10-29T13:59:40.216,2.0
26837,26837,74_0022100043_1610612765,2021-22,Regular Season,22100043,1635134400000,1,342,,,1610612765,203482,1628367,1630165,1630180,1630191,1610612737,203524,203991,203992,1628989,1629027,0.0,1.0637285741861784,0,0,1,0,0,0,0,1,0,1,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
26839,26839,74_0022100045_1610612753,2021-22,Regular Season,22100045,1635134400000,1,390,,,1610612753,203082,203914,1628964,1628976,1630591,1610612748,200768,200782,202710,1628389,1629130,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
26841,26841,74_0022100047_1610612750,2021-22,Regular Season,22100047,1635134400000,1,359,,,1610612750,1626156,1626157,1629006,1630162,1630183,1610612740,202685,1627742,1628984,1629638,1630529,0.0,1.1797167055947388,0,0,1,0,0,0,0,1,0,1,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
26842,26842,74_0022100048_1610612739,2021-22,Regular Season,22100048,1635134400000,1,361,,,1610612739,201567,201937,1628374,1628386,1630171,1610612743,203115,203932,203999,1628420,1629008,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
26845,26845,74_0022100051_1610612760,2021-22,Regular Season,22100051,1635220800000,1,412,,,1610612760,1628983,1629647,1629652,1630526,1630581,1610612744,201939,203110,203952,1626172,1629673,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21,2021-10-29T13:59:40.216,0.0
26847,26847,74_0022100053_1610612759,2021-22,Regular Season,22100053,1635220800000,1,321,,,1610612759,203926,1627749,1627751,1628401,1629640,1610612747,201566,201599,203076,203145,1628370,1.0,1.51,0,1,1,0,0,0,0,1,0,0,0,2,1,1,16,2021-10-29T13:59:40.216,1.0
26849,26849,74_0022100056_1610612764,2021-22,Regular Season,22100056,1635307200000,1,338,,,1610612764,203078,203484,203915,1628398,1629655,1610612738,201143,203935,1627759,1628369,1629057,0.0,1.207140963446067,0,0,1,0,0,0,0,1,0,1,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
26851,26851,74_0022100057_1610612751,2021-22,Regular Season,22100057,1635307200000,1,376,,,1610612751,200746,201142,201935,201988,203925,1610612748,200768,200782,202710,1628389,1629130,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12,2021-10-29T13:59:40.216,0.0
26853,26853,74_0022100059_1610612740,2021-22,Regular Season,22100059,1635307200000,1,331,,,1610612740,202066,202685,1627742,1628984,1629638,1610612737,203991,203992,1628989,1629027,1629631,0.0,0.0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
26855,26855,74_0022100061_1610612760,2021-22,Regular Season,22100061,1635307200000,1,381,,,1610612760,202324,1628983,1629647,1629652,1630581,1610612747,201566,201599,203076,203145,1628370,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
26856,26856,74_0022100063_1610612757,2021-22,Regular Season,22100063,1635307200000,1,358,12.0,11.0,1610612757,203081,203468,203496,203994,1629642,1610612763,203500,1628991,1629001,1629630,1630217,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,2021-10-29T13:59:40.216,2.0
26858,26858,74_0022100064_1610612739,2021-22,Regular Season,22100064,1635307200000,1,364,,,1610612739,1628374,1628386,1629012,1629636,1630596,1610612746,201587,202331,202339,202704,1627826,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
26861,26861,74_0022100067_1610612752,2021-22,Regular Season,22100067,1635393600000,1,479,,,1610612752,202689,203095,203944,1629011,1629628,1610612741,202696,203897,1627936,1628972,1629750,0.0,1.1104695711207706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,29,2021-10-29T13:59:40.216,0.0
26863,26863,74_0022100068_1610612762,2021-22,Regular Season,22100068,1635393600000,1,358,8.0,12.0,1610612762,202355,202711,204060,1626220,1628378,1610612745,201569,1626174,1629645,1630224,1630578,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,2021-10-29T13:59:40.216,2.0
26865,26865,750_0022100041_1610612766,2021-22,Regular Season,22100041,1635134400000,5,3064,,,1610612766,202330,203486,1626162,1628970,1630163,1610612738,203471,203935,1627759,1628369,1629057,0.0,0.8387126527879314,0,0,1,0,0,0,0,1,0,1,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
26866,26866,752_0022100041_1610612738,2021-22,Regular Season,22100041,1635134400000,5,3075,,,1610612738,203471,203935,1627759,1628369,1629057,1610612766,202330,203486,1626162,1628970,1630163,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
26868,26868,754_0022100053_1610612747,2021-22,Regular Season,22100053,1635220800000,5,3022,115.0,121.0,1610612747,2546,201566,203076,203145,1628370,1610612759,1627749,1627751,1628966,1629022,1630170,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,2021-10-29T13:59:40.216,2.0
26871,26871,755_0022100053_1610612759,2021-22,Regular Season,22100053,1635220800000,5,3034,121.0,117.0,1610612759,1627749,1627751,1628966,1629022,1630170,1610612747,2546,201566,203076,203145,1628370,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12,2021-10-29T13:59:40.216,2.0
26872,26872,756_0022100005_1610612738,2021-22,Regular Season,22100005,1634702400000,6,3180,128.0,128.0,1610612738,203471,203935,1627759,1628369,1629057,1610612752,201565,203095,203944,1629011,1629628,3.0,1.1200306951212482,0,0,0,0,0,0,0,1,1,1,1,0,0,1,18,2021-10-29T13:59:40.216,3.0
26875,26875,757_0022100041_1610612766,2021-22,Regular Season,22100041,1635134400000,5,3095,,,1610612766,202330,203486,1626162,1628970,1630163,1610612738,203471,203935,1627759,1628369,1629057,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
26876,26876,757_0022100053_1610612747,2021-22,Regular Season,22100053,1635220800000,5,3044,,,1610612747,2546,201566,203076,203145,1628370,1610612759,1627749,1627751,1628966,1629022,1630170,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
