,playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank
356,203935,Marcus Smart,-0.06,250.0,0.55,83.0,-0.62,402.0
357,203937,Kyle Anderson,-1.13,426.0,-0.72,417.0,-0.41,363.0
358,203939,Dwight Powell,1.75,19.0,0.39,111.0,1.36,12.0
359,203943,Noah Vonleh,-0.37,338.0,0.65,62.0,-1.03,452.0
360,203944,Julius Randle,-0.12,272.0,0.59,80.0,-0.71,417.0
361,203952,Andrew Wiggins,-0.1,268.0,-0.56,395.0,0.46,93.0
362,203953,Jabari Parker,-0.07,255.0,-1.51,469.0,1.44,11.0
363,203954,Joel Embiid,1.26,37.0,1.33,9.0,-0.07,251.0
364,203957,Dante Exum,-0.56,365.0,0.37,119.0,-0.92,443.0
365,203960,JaKarr Sampson,-0.29,319.0,-0.07,273.0,-0.22,318.0
366,203967,Dario Saric,0.09,187.0,0.03,228.0,0.06,206.0
367,203991,Clint Capela,0.56,104.0,0.39,112.0,0.17,171.0
368,203992,Bogdan Bogdanovic,-0.67,382.0,-0.25,336.0,-0.43,367.0
369,203998,Bruno Caboclo,-0.01,227.0,0.42,107.0,-0.43,369.0
370,203999,Nikola Jokic,1.37,31.0,0.68,54.0,0.69,58.0
371,204001,Kristaps Porzingis,1.02,56.0,0.37,120.0,0.66,62.0
372,204020,Tyler Johnson,-1.3,439.0,-0.1,299.0,-1.19,463.0
373,204025,Tim Frazier,-0.23,309.0,-0.02,258.0,-0.21,315.0
374,204038,Langston Galloway,-0.25,313.0,-1.35,463.0,1.1,22.0
375,204060,Joe Ingles,0.57,103.0,0.92,32.0,-0.35,349.0
376,204456,T.J. McConnell,-0.04,237.0,0.21,159.0,-0.24,323.0
377,2199,Tyson Chandler,0.34,138.0,0.18,171.0,0.17,170.0
378,2544,LeBron James,2.44,4.0,1.17,17.0,1.27,16.0
379,2546,Carmelo Anthony,0.77,80.0,0.39,114.0,0.38,110.0
380,2594,Kyle Korver,0.25,153.0,-0.03,262.0,0.27,137.0
381,2617,Udonis Haslem,-0.08,257.0,-0.08,281.0,0.0,224.0
382,2730,Dwight Howard,0.49,116.0,-0.08,283.0,0.57,75.0
383,2772,Trevor Ariza,-1.36,444.0,0.0,244.0,-1.36,467.0
